model_id,role,view,classifier,held_out_batch,n,accuracy,balanced_accuracy,macro_f1,negative_log_likelihood,multiclass_brier_score,expected_calibration_error,errors
sg1_plus_mat_all_early__extra_trees,development_mat_view_candidate,sg1_plus_mat_all_early,extra_trees,7,126,0.8253968253968254,0.8290441176470589,0.8215372346987131,0.651195607782149,0.3217210986743283,0.24431137418559035,22
sg1_spectral_shrinkage_lda,fixed_spectral_reference,sg1_mean_spectrum,shrinkage_lda,0,127,0.984251968503937,0.9848345588235294,0.9848345588235294,0.0528209461967421,0.03151032606363564,0.014712870799147671,2
sg1_spectral_shrinkage_lda,fixed_spectral_reference,sg1_mean_spectrum,shrinkage_lda,1,127,0.9921259842519685,0.9921875,0.9923963133640553,0.0367574745910869,0.019631711285273693,0.01807419939697596,1
sg1_spectral_shrinkage_lda,fixed_spectral_reference,sg1_mean_spectrum,shrinkage_lda,2,127,0.9606299212598425,0.9618566176470589,0.9616324535679375,0.3601598968985444,0.06691477408805895,0.03072558893738138,5
sg1_spectral_shrinkage_lda,fixed_spectral_reference,sg1_mean_spectrum,shrinkage_lda,3,127,0.968503937007874,0.96875,0.9689511765116604,0.08503285525035084,0.04741265301332912,0.02198474781438889,4
sg1_spectral_shrinkage_lda,fixed_spectral_reference,sg1_mean_spectrum,shrinkage_lda,4,126,0.9761904761904762,0.9765625,0.9769338303821062,0.0704642813887914,0.03799344952045501,0.015115403880891635,3
sg1_spectral_shrinkage_lda,fixed_spectral_reference,sg1_mean_spectrum,shrinkage_lda,5,126,0.9761904761904762,0.9765625,0.9764872224549644,0.0496449061954612,0.033616520160288925,0.021706790861355865,3
sg1_spectral_shrinkage_lda,fixed_spectral_reference,sg1_mean_spectrum,shrinkage_lda,6,126,0.9603174603174603,0.9613970588235294,0.9603172178777017,0.14081774628072233,0.06093565875465493,0.028447496326874912,5
sg1_spectral_shrinkage_lda,fixed_spectral_reference,sg1_mean_spectrum,shrinkage_lda,7,126,0.9841269841269841,0.984375,0.9847222222222223,0.038828832575974574,0.02343702411981653,0.015178133707050926,2
sg1_spectral_logistic_regression,fixed_spectral_reference,sg1_mean_spectrum,logistic_regression,0,127,0.968503937007874,0.9692095588235294,0.9686274509803922,0.15774902785658304,0.06989316875786272,0.03675176481600423,4
sg1_spectral_logistic_regression,fixed_spectral_reference,sg1_mean_spectrum,logistic_regression,1,127,0.968503937007874,0.968093487394958,0.9680858505425631,0.14087033819943434,0.05914603424857123,0.03595097347192583,4
sg1_spectral_logistic_regression,fixed_spectral_reference,sg1_mean_spectrum,logistic_regression,2,127,0.937007874015748,0.9384191176470589,0.9386008747340578,0.41266411515961793,0.09112413947788424,0.02328811593386497,8
sg1_spectral_logistic_regression,fixed_spectral_reference,sg1_mean_spectrum,logistic_regression,3,127,0.984251968503937,0.984375,0.9847222222222223,0.07503495259793729,0.0381825860556629,0.03032387144910846,2
sg1_spectral_logistic_regression,fixed_spectral_reference,sg1_mean_spectrum,logistic_regression,4,126,0.9761904761904762,0.9765625,0.9760603345280765,0.07380503409823598,0.037547990248127064,0.019669304195530667,3
sg1_spectral_logistic_regression,fixed_spectral_reference,sg1_mean_spectrum,logistic_regression,5,126,0.9841269841269841,0.984375,0.9840909090909091,0.061567297163894065,0.029713197494680592,0.02220752618450804,2
sg1_spectral_logistic_regression,fixed_spectral_reference,sg1_mean_spectrum,logistic_regression,6,126,0.9682539682539683,0.9692095588235294,0.9676262917190337,0.16752903957192575,0.06800594774214926,0.02693607893391673,4
sg1_spectral_logistic_regression,fixed_spectral_reference,sg1_mean_spectrum,logistic_regression,7,126,0.9761904761904762,0.9765625,0.9769020853698274,0.0985912273626252,0.04884758066365781,0.042382165589177664,3
sg1_spectral_rbf_svm_group_temperature,fixed_spectral_reference,sg1_mean_spectrum,rbf_svm_group_temperature,0,127,0.9606299212598425,0.9618566176470589,0.9616324535679375,0.24240792924788,0.08123471172173063,0.060112333251023026,5
sg1_spectral_rbf_svm_group_temperature,fixed_spectral_reference,sg1_mean_spectrum,rbf_svm_group_temperature,1,127,0.968503937007874,0.9676339285714286,0.968346168094152,0.32674695893218253,0.06826415645826814,0.06821238303442467,4
sg1_spectral_rbf_svm_group_temperature,fixed_spectral_reference,sg1_mean_spectrum,rbf_svm_group_temperature,2,127,0.937007874015748,0.9379595588235294,0.9371440173425019,0.30905325808145706,0.12485607149416493,0.023562799083075674,8
sg1_spectral_rbf_svm_group_temperature,fixed_spectral_reference,sg1_mean_spectrum,rbf_svm_group_temperature,3,127,0.952755905511811,0.953125,0.9530344487501745,0.2412043415895235,0.09523550371936138,0.03538805735225381,6
sg1_spectral_rbf_svm_group_temperature,fixed_spectral_reference,sg1_mean_spectrum,rbf_svm_group_temperature,4,126,0.9444444444444444,0.9453125,0.9446828010070795,0.1962207732687395,0.09398928924827694,0.018178495768495402,7
sg1_spectral_rbf_svm_group_temperature,fixed_spectral_reference,sg1_mean_spectrum,rbf_svm_group_temperature,5,126,0.9206349206349206,0.9223345588235294,0.92325625251098,0.33086693477578455,0.1404739832872039,0.00635778751846368,10
sg1_spectral_rbf_svm_group_temperature,fixed_spectral_reference,sg1_mean_spectrum,rbf_svm_group_temperature,6,126,0.9523809523809523,0.9535845588235294,0.9519539432341853,0.26354229172590904,0.09370563068821276,0.0288714897784752,6
sg1_spectral_rbf_svm_group_temperature,fixed_spectral_reference,sg1_mean_spectrum,rbf_svm_group_temperature,7,126,0.9444444444444444,0.9453125,0.9454000692407951,0.2520686615922867,0.09674728964821717,0.04564206310860229,7
sg1_spectral_probability_ensemble,fixed_spectral_reference,sg1_mean_spectrum,equal_probability_ensemble,0,127,0.984251968503937,0.9848345588235294,0.9848345588235294,0.0931452201301969,0.039172475825330635,0.05197073154914547,2
sg1_spectral_probability_ensemble,fixed_spectral_reference,sg1_mean_spectrum,equal_probability_ensemble,1,127,0.9921259842519685,0.9910714285714286,0.9915824915824916,0.07884879699911472,0.026088860456590736,0.06566611968151667,1
sg1_spectral_probability_ensemble,fixed_spectral_reference,sg1_mean_spectrum,equal_probability_ensemble,2,127,0.968503937007874,0.9692095588235294,0.9692095588235294,0.15450021875290823,0.06723184223715671,0.037633930347492184,4
sg1_spectral_probability_ensemble,fixed_spectral_reference,sg1_mean_spectrum,equal_probability_ensemble,3,127,0.9921259842519685,0.9921875,0.9923963133640553,0.09057825310786541,0.03734551743683382,0.06266938191712258,1
sg1_spectral_probability_ensemble,fixed_spectral_reference,sg1_mean_spectrum,equal_probability_ensemble,4,126,0.9841269841269841,0.984375,0.9847222222222223,0.08931354972605789,0.039561384382855974,0.04790780752404063,2
sg1_spectral_probability_ensemble,fixed_spectral_reference,sg1_mean_spectrum,equal_probability_ensemble,5,126,0.9841269841269841,0.984375,0.9840909090909091,0.09358758115680008,0.0404628309549192,0.0473346278921788,2
sg1_spectral_probability_ensemble,fixed_spectral_reference,sg1_mean_spectrum,equal_probability_ensemble,6,126,0.9682539682539683,0.9692095588235294,0.9676262917190337,0.1584849041325838,0.06166483409553492,0.02151429909606447,4
sg1_spectral_probability_ensemble,fixed_spectral_reference,sg1_mean_spectrum,equal_probability_ensemble,7,126,0.9841269841269841,0.984375,0.9845761765116604,0.08533514874477,0.030798636342494357,0.06077630080598338,2
late_w0.25__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,0,127,0.9606299212598425,0.9618566176470589,0.9608533149330114,1.0064246603937959,0.47533132713781473,0.5739283577135676,5
late_w0.25__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,1,127,0.937007874015748,0.9363839285714286,0.9362324756182514,1.0357733349791884,0.49609121590820743,0.5716394661515937,8
late_w0.25__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,2,127,0.889763779527559,0.8924632352941176,0.8897949360650974,1.0569744734883202,0.5110824706163932,0.5088545152946347,14
late_w0.25__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,3,127,0.905511811023622,0.9071691176470589,0.9061362728197406,1.00840559543835,0.4860925380622673,0.5251245902303768,12
late_w0.25__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,4,126,0.8968253968253969,0.8988970588235294,0.8976222672977237,1.0333554401419884,0.5029148754891266,0.5438803186020619,13
late_w0.25__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,5,126,0.9761904761904762,0.9765625,0.9754366582491583,1.0029860337044545,0.4727572962926296,0.5986164910581482,3
late_w0.25__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,6,126,0.9365079365079365,0.9384191176470589,0.9359145894428152,1.0752628658450145,0.5086962373062675,0.5747054687364264,8
late_w0.25__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,7,126,0.9285714285714286,0.9306066176470589,0.9286152859237538,1.0061509224709912,0.47943459890832685,0.538658530621418,9
late_w0.50__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,0,127,0.984251968503937,0.9848345588235294,0.9848345588235294,0.5953719823430231,0.24277113785805365,0.4163669459654313,2
late_w0.50__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,1,127,0.9763779527559056,0.9754464285714286,0.975647605083089,0.6023837680818006,0.24899507773088456,0.42388383568027466,3
late_w0.50__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,2,127,0.968503937007874,0.9692095588235294,0.9692095588235294,0.6376601004560728,0.2705716629919222,0.41318756329207473,4
late_w0.50__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,3,127,0.984251968503937,0.984375,0.9845761765116604,0.5933900392512064,0.24697428341823005,0.41988880890156055,2
late_w0.50__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,4,126,0.9761904761904762,0.9765625,0.9756454716132136,0.6038745479215658,0.25300687095905156,0.4104917421477825,3
late_w0.50__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,5,126,0.9841269841269841,0.984375,0.9840909090909091,0.5932394264604708,0.24110020470508167,0.4193268450485227,2
late_w0.50__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,6,126,0.9682539682539683,0.9692095588235294,0.9676262917190337,0.6445135181731451,0.26335172505388244,0.41171253822912235,4
late_w0.50__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,7,126,0.9841269841269841,0.984375,0.9837344256699095,0.5903078996778661,0.243001161917105,0.4235236163226925,2
late_w0.75__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,0,127,0.984251968503937,0.9848345588235294,0.9848345588235294,0.31130648378038867,0.09738485408722572,0.2311719076721938,2
late_w0.75__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,1,127,0.984251968503937,0.9832589285714286,0.9839788049465469,0.30564569781566603,0.09232762591367902,0.24514297568047008,2
late_w0.75__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,2,127,0.968503937007874,0.9692095588235294,0.9692095588235294,0.356250721782484,0.12262145353217674,0.22541074681978354,4
late_w0.75__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,3,127,0.984251968503937,0.984375,0.9845761765116604,0.3085047751728718,0.09739194320975221,0.23634453381062573,2
late_w0.75__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,4,126,0.9841269841269841,0.984375,0.9847222222222223,0.3115262637680859,0.09855570725696136,0.2275962885086428,2
late_w0.75__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,5,126,0.9841269841269841,0.984375,0.9840909090909091,0.3102701856886851,0.09700204959251156,0.23209305223138485,2
late_w0.75__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,6,126,0.9682539682539683,0.9692095588235294,0.9676262917190337,0.35637483794471764,0.11434125731697152,0.21432941978792638,4
late_w0.75__morphology__shrinkage_lda,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_shrinkage_lda,7,126,0.9841269841269841,0.984375,0.9845761765116604,0.3044437287202046,0.09345584106182757,0.2419553981273202,2
late_w0.25__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,0,127,0.9606299212598425,0.9618566176470589,0.9608533149330114,1.012917222726853,0.4786973342492397,0.5784016989796246,5
late_w0.25__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,1,127,0.9448818897637795,0.9441964285714286,0.944106386445096,1.0336619283734143,0.49354030585758313,0.5852754834025978,7
late_w0.25__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,2,127,0.889763779527559,0.8924632352941176,0.8897949360650974,1.061402345244389,0.5121702199681466,0.5213445767651128,14
late_w0.25__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,3,127,0.9212598425196851,0.9223345588235294,0.9212144871389416,1.0049005818698615,0.48307709562541506,0.5322496692499024,10
late_w0.25__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,4,126,0.9126984126984127,0.9145220588235294,0.9128888859619083,1.026050050565255,0.4956339819124347,0.5266362982953802,11
late_w0.25__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,5,126,0.9761904761904762,0.9774816176470589,0.9770144219711345,1.0080512285664192,0.4760238179459191,0.6017431867078591,3
late_w0.25__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,6,126,0.9285714285714286,0.9310661764705882,0.9282602605836551,1.0794013810697567,0.5106749141915121,0.5687527293470764,9
late_w0.25__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,7,126,0.9365079365079365,0.9384191176470589,0.9361925708699903,1.0090859018804867,0.4798561549410467,0.5510689552659539,8
late_w0.50__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,0,127,0.984251968503937,0.9848345588235294,0.9848345588235294,0.59863510687897,0.24439122077242198,0.41870501302764374,2
late_w0.50__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,1,127,0.9763779527559056,0.9754464285714286,0.975647605083089,0.6019070522009682,0.24786548698349417,0.4240360807881326,3
late_w0.50__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,2,127,0.968503937007874,0.9692095588235294,0.9692095588235294,0.6405956608601471,0.27108720853667473,0.41532776221924184,4
late_w0.50__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,3,127,0.984251968503937,0.984375,0.9845761765116604,0.5924988159649759,0.2456250521377468,0.41982958923699937,2
late_w0.50__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,4,126,0.9761904761904762,0.9765625,0.9760603345280765,0.600954097998627,0.2496582583545523,0.409319272846179,3
late_w0.50__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,5,126,0.9841269841269841,0.984375,0.9840909090909091,0.595476372526034,0.24241618812185722,0.4214794064783018,2
late_w0.50__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,6,126,0.9682539682539683,0.9692095588235294,0.9676262917190337,0.646618682744388,0.26425839856614747,0.41298998577291973,4
late_w0.50__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,7,126,0.9920634920634921,0.9921875,0.9923963133640553,0.5921651077411965,0.24317075959338577,0.42904393747792213,1
late_w0.75__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,0,127,0.984251968503937,0.9848345588235294,0.9848345588235294,0.3126587045273002,0.09788293463111901,0.23234094120329982,2
late_w0.75__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,1,127,0.984251968503937,0.9832589285714286,0.9839788049465469,0.3055814463899079,0.0920483385164967,0.24514916976744947,2
late_w0.75__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,2,127,0.968503937007874,0.9692095588235294,0.9692095588235294,0.35752982776513914,0.12277441595967811,0.22648084628336687,4
late_w0.75__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,3,127,0.984251968503937,0.984375,0.9845761765116604,0.30838648195602525,0.09704785940821967,0.23631492397834533,2
late_w0.75__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,4,126,0.9841269841269841,0.984375,0.9847222222222223,0.3105163014864772,0.09763405917802605,0.22695323794935793,2
late_w0.75__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,5,126,0.9841269841269841,0.984375,0.9840909090909091,0.31102958571726325,0.09722919245819053,0.23316933294627415,2
late_w0.75__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,6,126,0.9682539682539683,0.9692095588235294,0.9676262917190337,0.35722899707220257,0.11458837186748841,0.21496814355982508,4
late_w0.75__morphology__logistic_regression,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_logistic_regression,7,126,0.9841269841269841,0.984375,0.9845761765116604,0.30533526437279673,0.09348492006053494,0.24298562215304842,2
late_w0.25__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,0,127,0.968503937007874,0.9692095588235294,0.9681678921568627,1.058457987054935,0.49824735183907065,0.611552147553046,4
late_w0.25__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,1,127,0.968503937007874,0.9676339285714286,0.9673440667600846,1.060649397364687,0.49836835161486254,0.6175310941050767,4
late_w0.25__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,2,127,0.952755905511811,0.9540441176470589,0.9530531082515927,1.073586869886224,0.5052905767916794,0.5991653425436747,6
late_w0.25__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,3,127,0.984251968503937,0.984375,0.984053710471953,1.0172711781695503,0.47437754367499724,0.6124954740541299,2
late_w0.25__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,4,126,0.9761904761904762,0.9770220588235294,0.9763227513227513,1.0499762750313693,0.4936330058345008,0.616121686644743,3
late_w0.25__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,5,126,0.9761904761904762,0.9765625,0.9748635783118542,1.039959750788294,0.48625980238075855,0.6120130568901885,3
late_w0.25__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,6,126,0.9682539682539683,0.9692095588235294,0.9676262917190337,1.0793668789325785,0.5019811454534973,0.6102351060719762,4
late_w0.25__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,7,126,0.9603174603174603,0.9609375,0.959062980030722,1.038900865630376,0.4877824658182116,0.5952454621774416,5
late_w0.50__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,0,127,0.984251968503937,0.9848345588235294,0.9848345588235294,0.6214765386077877,0.25348666630317596,0.43436703473347593,2
late_w0.50__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,1,127,0.984251968503937,0.9832589285714286,0.9839788049465469,0.6157965370727166,0.2498255487951132,0.44237783687021087,2
late_w0.50__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,2,127,0.968503937007874,0.9692095588235294,0.9692095588235294,0.6478341795602613,0.2680508320034885,0.4226853900594011,4
late_w0.50__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,3,127,0.9921259842519685,0.9921875,0.9923963133640553,0.600968333150458,0.24130965098888643,0.432574035771056,1
late_w0.50__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,4,126,0.9841269841269841,0.984375,0.9847222222222223,0.6149686343483621,0.24895538899034408,0.42862161159711776,2
late_w0.50__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,5,126,0.9841269841269841,0.984375,0.9840909090909091,0.6133991849840257,0.2477508310760633,0.4283111712743717,2
late_w0.50__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,6,126,0.9682539682539683,0.9692095588235294,0.9676262917190337,0.6493049915431247,0.26084171541538764,0.41247217116356094,4
late_w0.50__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,7,126,0.9841269841269841,0.984375,0.9837344256699095,0.6091913309731327,0.24723517793933855,0.4366406850512766,2
late_w0.75__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,0,127,0.984251968503937,0.9848345588235294,0.9848345588235294,0.3219042556802943,0.10046170763192924,0.24017195205621591,2
late_w0.75__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,1,127,0.9921259842519685,0.9910714285714286,0.9915824915824916,0.3112513293633027,0.09239905174235599,0.2579655863225656,1
late_w0.75__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,2,127,0.968503937007874,0.9692095588235294,0.9692095588235294,0.3598348172424037,0.12203125381864763,0.2301596602034466,4
late_w0.75__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,3,127,0.9921259842519685,0.9921875,0.9923963133640553,0.31229489181027037,0.09563230890949857,0.24407042209043203,1
late_w0.75__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,4,126,0.9841269841269841,0.984375,0.9847222222222223,0.31670343116743643,0.0975981818397958,0.23240661120226114,2
late_w0.75__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,5,126,0.9841269841269841,0.984375,0.9840909090909091,0.31914244041021933,0.09915184060078347,0.23658521534430932,2
late_w0.75__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,6,126,0.9682539682539683,0.9692095588235294,0.9676262917190337,0.3602915493947356,0.1140696116294002,0.21470923625514599,4
late_w0.75__morphology__rbf_svm,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_rbf_svm,7,126,0.9841269841269841,0.984375,0.9845761765116604,0.3126457784274439,0.09490723478076614,0.24864728242575646,2
late_w0.25__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,0,127,0.9606299212598425,0.9618566176470589,0.9606212289749554,1.0337322742282447,0.49580206848142616,0.5895874430110498,5
late_w0.25__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,1,127,0.8976377952755905,0.8982405462184874,0.8963474025974026,1.0349562608749157,0.5001886681241198,0.525052351903825,13
late_w0.25__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,2,127,0.889763779527559,0.8920036764705882,0.8909022939718596,1.066261118626143,0.5171530689992124,0.5189741014692867,14
late_w0.25__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,3,127,0.9291338582677166,0.9306066176470589,0.929581752055661,1.0116552317399845,0.4863173015020046,0.5399760682783998,9
late_w0.25__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,4,126,0.9047619047619048,0.9071691176470589,0.9040799402605617,1.0191683487770797,0.49412206612571724,0.5161952479449781,12
late_w0.25__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,5,126,0.9523809523809523,0.9535845588235294,0.9537438032397709,1.0295868054730217,0.487954261975655,0.5798717897077417,6
late_w0.25__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,6,126,0.9285714285714286,0.9301470588235294,0.9272525554488151,1.0822815017869716,0.5140868191973436,0.5683066683999797,9
late_w0.25__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,7,126,0.9126984126984127,0.9154411764705882,0.9124248428388446,1.0289038936920467,0.49566478071073083,0.5279967680322303,11
late_w0.50__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,0,127,0.984251968503937,0.9848345588235294,0.9848345588235294,0.6070708484254208,0.25192256527612655,0.4252497345152204,2
late_w0.50__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,1,127,0.984251968503937,0.9832589285714286,0.9839788049465469,0.6021913101825632,0.2504206851932957,0.43359974518456557,2
late_w0.50__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,2,127,0.9606299212598425,0.9618566176470589,0.9616477272727273,0.644698862896432,0.2734601931281461,0.40717221926288355,5
late_w0.50__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,3,127,0.984251968503937,0.984375,0.9845761765116604,0.5945949288379037,0.2463905963836215,0.4204804815661508,2
late_w0.50__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,4,126,0.9841269841269841,0.984375,0.9847222222222223,0.5978382111575731,0.24890414516829815,0.4160339036296892,2
late_w0.50__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,5,126,0.9841269841269841,0.984375,0.9840909090909091,0.6070950437081635,0.24856517650981144,0.4279826246404988,2
late_w0.50__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,6,126,0.9682539682539683,0.9692095588235294,0.9676262917190337,0.6477693049432833,0.2658002728814718,0.4114065462051407,4
late_w0.50__morphology__extra_trees,same_oof_late_fusion_exploratory_only,morphology,spectral_ensemble_plus_extra_trees,7,126,0.9841269841269841,0.984375,0.9837344256699095,0.6000045764767902,0.2504363452448196,0.4230147978193339,2
