run_id,direction,model,seed,epoch,train_loss,validation_accuracy,validation_macro_f1,validation_nll,learning_rate,selected_so_far
suffix_1_to_2__fusion_net__seed_2025,suffix_1_to_2,fusion_net,2025,26,1.4668296245428232,0.46153846153846156,0.44105395538278686,1.3332457366604722,0.0005,0
suffix_1_to_2__fusion_net__seed_2025,suffix_1_to_2,fusion_net,2025,27,1.3960946486546444,0.46923076923076923,0.4620692118352918,1.3101710428272244,0.0005,0
suffix_1_to_2__fusion_net__seed_2025,suffix_1_to_2,fusion_net,2025,28,1.3735029734097994,0.5,0.4790683779654368,1.2961310006563713,0.0005,0
suffix_1_to_2__fusion_net__seed_2025,suffix_1_to_2,fusion_net,2025,29,1.384720044869643,0.46923076923076923,0.4529740874036393,1.2784743073033003,0.0005,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,1,2.085630334321933,0.13008130081300814,0.02877697841726619,2.0791360335023907,0.001,1
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,2,2.083619043929028,0.13008130081300814,0.02877697841726619,2.0787655106123175,0.001,1
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,3,2.083626124620923,0.13008130081300814,0.02877697841726619,2.0778350038296627,0.001,1
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,4,2.083144358850545,0.13008130081300814,0.02877697841726619,2.078539178495037,0.001,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,5,2.0834863666604346,0.13008130081300814,0.02877697841726619,2.0796750164136877,0.001,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,6,2.083124141829077,0.13008130081300814,0.02877697841726619,2.0802727327540973,0.001,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,7,2.0818661152709526,0.08943089430894309,0.020522388059701493,2.0807426418414954,0.0005,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,8,2.0818831391344244,0.13008130081300814,0.02877697841726619,2.079652119399046,0.0005,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,9,2.0818036194974194,0.13008130081300814,0.02877697841726619,2.0798192825179065,0.0005,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,10,2.0814960988621607,0.13008130081300814,0.02877697841726619,2.0797054480447774,0.0005,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,11,2.0811530456037968,0.08943089430894309,0.020522388059701493,2.0802565626016785,0.00025,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,12,2.081784406164756,0.13008130081300814,0.028985507246376815,2.079917797791106,0.00025,1
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,13,2.081941672595115,0.13008130081300814,0.03125,2.079526319153415,0.00025,1
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,14,2.0813466293505885,0.13008130081300814,0.02877697841726619,2.0795594255400816,0.00025,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,15,2.0820334889981025,0.13008130081300814,0.02877697841726619,2.079589354603118,0.000125,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,16,2.081577991031095,0.13008130081300814,0.02877697841726619,2.0797378365835955,0.000125,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,17,2.0822674057876993,0.13008130081300814,0.02877697841726619,2.079461236660274,0.000125,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,18,2.080912640526921,0.13008130081300814,0.02877697841726619,2.079336335421176,0.000125,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,19,2.081288496005802,0.13008130081300814,0.02877697841726619,2.079081213180371,6.25e-05,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,20,2.0808414616555644,0.13008130081300814,0.02877697841726619,2.078890058992912,6.25e-05,0
suffix_2_to_1__spectral_only__seed_42,suffix_2_to_1,spectral_only,42,21,2.081043750836747,0.13008130081300814,0.02877697841726619,2.078769788621538,6.25e-05,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,1,2.074511123529034,0.21951219512195122,0.1252371273712737,2.0246847001404986,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,2,1.9849640461189442,0.2601626016260163,0.16897311329265827,1.9209382058258446,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,3,1.9429255466597144,0.18699186991869918,0.10488916088671289,2.0009166097748134,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,4,1.909747922007761,0.1951219512195122,0.1399798163826671,1.9737238393022702,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,5,1.8977842564009844,0.2682926829268293,0.1893919562822002,1.8692176854713685,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,6,1.8348640839582548,0.3170731707317073,0.24788048532721133,1.8511028582231046,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,7,1.8247270142230871,0.23577235772357724,0.1878501400560224,1.8638620681840834,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,8,1.8488498219647378,0.22764227642276422,0.15404034738736586,1.8901019583135732,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,9,1.8441318302678964,0.24390243902439024,0.20150978407557354,1.8439818445778982,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,10,1.8288766636139506,0.3008130081300813,0.23961376545857144,1.8925891014868832,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,11,1.8054570673439507,0.2764227642276423,0.23012851011572238,1.8658170412398436,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,12,1.815385769680901,0.2926829268292683,0.2326921869604796,1.8387715036767032,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,13,1.780693311069745,0.3089430894308943,0.257186097101158,1.820743437546618,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,14,1.7682921362020334,0.23577235772357724,0.17620215771757733,1.885486779429999,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,15,1.784759478996339,0.2926829268292683,0.2348789730247085,1.812248207962292,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,16,1.7480761363889923,0.34146341463414637,0.2738300482841356,1.7830410736839941,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,17,1.7856226559811843,0.2682926829268293,0.23925176487676486,1.8020186331268933,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,18,1.7455129591850544,0.2601626016260163,0.20681243040174258,1.852491176950707,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,19,1.7243425571748536,0.2926829268292683,0.2433296051153194,1.7962526960791285,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,20,1.7075057277368673,0.3252032520325203,0.2897847624927421,1.7735158128335644,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,21,1.6957103824906825,0.2764227642276423,0.22750773935366958,1.8013903718215032,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,22,1.7176310479519565,0.2926829268292683,0.265526098173157,1.7975648597350027,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,23,1.7324024062535428,0.3252032520325203,0.27433748990352763,1.7408292239283971,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,24,1.6951501418034074,0.2764227642276423,0.23046736011399588,1.7844551786550207,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,25,1.6485495603740095,0.2926829268292683,0.2345358879986103,1.7603661725899005,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,26,1.6535015018797212,0.3170731707317073,0.2821213757578626,1.7275676702380225,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,27,1.6334469624303751,0.34959349593495936,0.3138404001104482,1.6826061747621397,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,28,1.59287826713865,0.3170731707317073,0.2801609383417164,1.8240394849041404,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,29,1.5285210803667058,0.3983739837398374,0.36499294909052793,1.5223412684089057,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,30,1.4696535141550597,0.3902439024390244,0.34705988455988457,1.626911675859693,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,31,1.4735148314788724,0.37398373983739835,0.35762203482791716,1.5391115276001137,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,32,1.4573365583439224,0.35772357723577236,0.3226785714285715,1.5379285681745545,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,33,1.4036450592417824,0.3983739837398374,0.36533521303258154,1.467889075574263,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,34,1.4035798578301175,0.3983739837398374,0.3623039478302636,1.4500269098346212,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,35,1.3665238206109787,0.36585365853658536,0.3338784348864994,1.5381403632454935,0.001,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,36,1.309306061437805,0.4146341463414634,0.3769387627614764,1.491595580740388,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,37,1.280337022423987,0.4065040650406504,0.3879293240902212,1.4569480009879572,0.001,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,38,1.2966411375950893,0.3821138211382114,0.3577376960858575,1.5245864970509926,0.0005,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,39,1.2428832345484717,0.4065040650406504,0.3715494905376938,1.524751142476494,0.0005,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,40,1.2064677860489201,0.4065040650406504,0.39062193261001116,1.4499307768906595,0.0005,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,41,1.1804098400710314,0.43089430894308944,0.4044316587506918,1.4435782915725726,0.0005,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,42,1.1783677643039805,0.43902439024390244,0.41310729578392624,1.418266187765756,0.0005,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,43,1.1417478213727839,0.42276422764227645,0.4138688448757679,1.417166371865979,0.0005,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,44,1.1531937467105033,0.43902439024390244,0.41448193720665494,1.488389870024037,0.0005,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,45,1.1359987387589185,0.44715447154471544,0.42458600427350424,1.5399916489298966,0.0005,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,46,1.1297271266245794,0.42276422764227645,0.40015814777327935,1.5391408982177404,0.0005,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,47,1.1574355532584024,0.4634146341463415,0.44758882959313995,1.5189947265245585,0.00025,1
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,48,1.0765084686201605,0.45528455284552843,0.4359771926011784,1.485337682378929,0.00025,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,49,1.0788047202007347,0.44715447154471544,0.44087680464696594,1.4661594648017353,0.00025,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,50,1.0769359562887437,0.42276422764227645,0.4086144849302744,1.5029773437072107,0.00025,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,51,1.0564749185033826,0.4065040650406504,0.39362925077988953,1.5088877425877634,0.000125,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,52,1.0724959371046234,0.44715447154471544,0.4408723046557429,1.5074248934289043,0.000125,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,53,1.0219145781396606,0.43902439024390244,0.42907744021089006,1.51419222265137,0.000125,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,54,1.0493152282388536,0.43089430894308944,0.4209151312105379,1.5162767908583288,0.000125,0
suffix_2_to_1__fusion_net__seed_42,suffix_2_to_1,fusion_net,42,55,1.01995669338708,0.43089430894308944,0.42199749579575296,1.528485247806785,6.25e-05,0
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,1,2.087943754953668,0.13008130081300814,0.02877697841726619,2.0804151884970272,0.001,1
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,2,2.0845777056124932,0.13008130081300814,0.02877697841726619,2.0801982189436607,0.001,1
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,3,2.084500021944221,0.13008130081300814,0.02877697841726619,2.079731490985031,0.001,1
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,4,2.0835593742168603,0.13008130081300814,0.02877697841726619,2.0796107711674217,0.001,1
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,5,2.084094474369057,0.08943089430894309,0.020522388059701493,2.0814616573936084,0.001,0
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,6,2.0820404434398334,0.13008130081300814,0.02877697841726619,2.0797834589415896,0.001,0
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,7,2.082704845611044,0.13008130081300814,0.02877697841726619,2.078297136611539,0.001,1
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,8,2.082443172722873,0.13008130081300814,0.02877697841726619,2.078305136958348,0.001,0
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,9,2.0827847935274515,0.13008130081300814,0.02877697841726619,2.0791350210068154,0.001,0
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,10,2.083475429997182,0.13008130081300814,0.02877697841726619,2.0803487788635575,0.001,0
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,11,2.081939952193841,0.13008130081300814,0.02877697841726619,2.0798981502046376,0.0005,0
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,12,2.08198858715609,0.13008130081300814,0.02877697841726619,2.078508565910585,0.0005,0
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,13,2.081342572350123,0.13008130081300814,0.02877697841726619,2.079078254558762,0.0005,0
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,14,2.082032106073228,0.13008130081300814,0.02877697841726619,2.0797702453109324,0.0005,0
suffix_2_to_1__spectral_only__seed_2024,suffix_2_to_1,spectral_only,2024,15,2.0809232586512985,0.13008130081300814,0.02877697841726619,2.0785707512144884,0.00025,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,1,2.0885450864275215,0.11382113821138211,0.04258373205741627,2.0782796092509126,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,2,2.0596822000084,0.25203252032520324,0.13239789158906806,1.9759590779385627,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,3,1.9545815937873545,0.22764227642276422,0.10898078529657476,1.9012412750557954,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,4,1.9432870389973316,0.2845528455284553,0.16738816738816736,1.8821130375097903,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,5,1.8867468401759317,0.23577235772357724,0.12518698051169155,1.8738858195336305,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,6,1.8809669420821118,0.2601626016260163,0.16161362709098326,1.8582477370773351,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,7,1.847492866263613,0.3008130081300813,0.23030153546790058,1.8329012040624253,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,8,1.8353307528796847,0.2601626016260163,0.19038229477059265,1.8466109914621824,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,9,1.822054890411206,0.3089430894308943,0.24224939224939224,1.8228008735441736,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,10,1.8146815829267327,0.3170731707317073,0.22019478844169246,1.820732702607234,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,11,1.793899949359311,0.3089430894308943,0.2255885278514589,1.8632738891494913,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,12,1.798771847289837,0.2682926829268293,0.1932841615656905,2.1590710282120007,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,13,1.9274388855198008,0.34146341463414637,0.24055345874567843,1.8001845633043556,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,14,1.8077845374338495,0.3252032520325203,0.2439347813359874,1.8176039244569222,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,15,1.7724809447519647,0.3170731707317073,0.24769984917043741,1.7966490657910805,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,16,1.7854187852739074,0.2926829268292683,0.21374269005847957,1.830265561644701,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,17,1.753730884151886,0.34959349593495936,0.28260822510822514,1.8294531376819938,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,18,1.8130393237057625,0.3170731707317073,0.2373076923076923,1.7949981459658457,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,19,1.8157310036680605,0.3333333333333333,0.2284030278778178,1.807661800375971,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,20,1.7506178326130883,0.3333333333333333,0.25070240406599753,1.8299701226522327,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,21,1.7104709167830086,0.35772357723577236,0.2779807371270786,1.7579674472652176,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,22,1.6970648903953567,0.35772357723577236,0.2908659763020069,1.7670917614782105,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,23,1.6860862523620823,0.36585365853658536,0.32175246329341156,1.740526044223308,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,24,1.707107402885033,0.43089430894308944,0.4027363854018266,1.668785723719511,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,25,1.6428759039783671,0.3821138211382114,0.33039887347567887,1.662978152322772,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,26,1.615412028161183,0.3821138211382114,0.35179951690821254,1.6518049528616408,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,27,1.618600184223074,0.4146341463414634,0.3720623600683571,1.5855435246011662,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,28,1.505092778176737,0.3821138211382114,0.3446677645790569,1.525102146788074,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,29,1.5381446610643033,0.35772357723577236,0.3216019562838013,1.4881292547936784,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,30,1.4545142536493523,0.4065040650406504,0.37140567765567767,1.4246799378509474,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,31,1.4396957377552257,0.3902439024390244,0.31628342267644327,1.630918593854386,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,32,1.451583220128372,0.45528455284552843,0.4219693426360635,1.464934744837618,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,33,1.3899658131745098,0.4146341463414634,0.37914696414696414,1.478808416756521,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,34,1.3943223860987335,0.4065040650406504,0.3694119915172547,1.4090471424683333,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,35,1.392572672692433,0.4634146341463415,0.43806101986249046,1.388344512122077,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,36,1.432085908843155,0.3252032520325203,0.32820837941522085,1.579006453643448,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,37,1.4121975452011326,0.4796747967479675,0.46025784378533924,1.3685923727871776,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,38,1.3518481278856513,0.3821138211382114,0.3362831210657298,1.5879415535829886,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,39,1.363870130779787,0.37398373983739835,0.3287906087906088,1.5119193617926638,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,40,1.3528218570406227,0.43089430894308944,0.42350397515031657,1.5104000759608778,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,41,1.3292551560217396,0.4634146341463415,0.43539731997393283,1.358777757974283,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,42,1.2880313767920686,0.43089430894308944,0.4054662274764989,1.403452769230657,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,43,1.267064922453187,0.5365853658536586,0.5250495589650002,1.3649534160159136,0.001,1
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,44,1.2645694838036345,0.44715447154471544,0.4238008344833535,1.4186062078556598,0.001,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,45,1.2739001636349743,0.43902439024390244,0.4281527359330563,1.4197198207962733,0.0005,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,46,1.2492588998829517,0.45528455284552843,0.4304658913211544,1.4390560450474514,0.0005,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,47,1.1894553465173103,0.44715447154471544,0.42132932882172236,1.4221402488687422,0.0005,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,48,1.1815902613816582,0.4634146341463415,0.4376350614155492,1.5028866921000665,0.0005,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,49,1.2039635373230135,0.4796747967479675,0.47392339114137894,1.5484981381533451,0.00025,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,50,1.1696979608652305,0.4634146341463415,0.44848517074323524,1.4063196395882698,0.00025,0
suffix_2_to_1__fusion_net__seed_2024,suffix_2_to_1,fusion_net,2024,51,1.1342782076531661,0.44715447154471544,0.4239192861773507,1.4410673670977172,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,1,2.0912845620312663,0.13008130081300814,0.02877697841726619,2.0787570830678037,0.001,1
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,2,2.0863283967291992,0.13008130081300814,0.02877697841726619,2.081271212377804,0.001,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,3,2.0843375180743617,0.13008130081300814,0.02877697841726619,2.0797445732810953,0.001,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,4,2.0834042705489275,0.13008130081300814,0.02877697841726619,2.0794078532760802,0.001,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,5,2.0817898460900954,0.13821138211382114,0.04726890756302521,2.079543427432091,0.0005,1
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,6,2.080774252380713,0.13008130081300814,0.02877697841726619,2.078666116306795,0.0005,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,7,2.0809475894858056,0.2032520325203252,0.0885989010989011,2.0788038541377345,0.0005,1
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,8,2.0791638703550195,0.08943089430894309,0.020833333333333336,2.079671461990746,0.0005,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,9,2.0814405570447807,0.08943089430894309,0.021653543307086614,2.0785946768590384,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,10,2.0799381218228468,0.08943089430894309,0.021825396825396828,2.0784070030021478,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,11,2.0785591981075933,0.12195121951219512,0.04927248677248677,2.077307876334302,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,12,2.078232338375084,0.17886178861788618,0.09692524224543929,2.0756708736570313,0.00025,1
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,13,2.075794819173405,0.12195121951219512,0.05,2.074761254693412,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,14,2.072134382613079,0.15447154471544716,0.09037698412698411,2.06885976978837,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,15,2.0689472923939194,0.13821138211382114,0.048642533936651584,2.056537507459116,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,16,2.0624249588447774,0.08943089430894309,0.023706896551724137,2.0578874846973023,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,17,2.036567182987625,0.13821138211382114,0.08934019832189166,2.038822031156391,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,18,2.0123631085009293,0.25203252032520324,0.1446110056925996,1.9677312474674704,0.00025,1
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,19,1.946610975653965,0.1951219512195122,0.09329140461215932,1.9230112201254752,0.00025,0
suffix_2_to_1__spectral_only__seed_2025,suffix_2_to_1,spectral_only,2025,20,1.8859435472857442,0.23577235772357724,0.1194047619047619,1.8181761685197262,0.00025,0
